Date,Runoff
2009/04/01/12,265.29302
2009/04/01/18,270.283856
2009/04/02/00,273.08014
2009/04/02/06,272.7025827
2009/04/02/12,268.549452
2009/04/02/18,261.2342787
2009/04/03/00,251.4767813
2009/04/03/06,240.7163973
2009/04/03/12,228.976724
2009/04/03/18,215.809412
2009/04/04/00,201.6982067
2009/04/04/06,186.8318867
2009/04/04/12,171.5054187
2009/04/04/18,155.6126147
2009/04/05/00,139.4838373
2009/04/05/06,124.1219733
2009/04/05/12,110.96646
2009/04/05/18,100.6544253
2009/04/06/00,93.26846
2009/04/06/06,89.056336
2009/04/06/12,86.44883067
2009/04/06/18,84.30147333
2009/04/07/00,82.932828
2009/04/07/06,84.985796
2009/04/07/12,90.46037733
2009/04/07/18,96.44230133
2009/04/08/00,101.1145733
2009/04/08/06,104.5125893
2009/04/08/12,106.8015307
2009/04/08/18,108.0875853
2009/04/09/00,107.8398133
2009/04/09/06,106.2705907
2009/04/09/12,103.4389107
2009/04/09/18,99.41556533
2009/04/10/00,95.26243467
2009/04/10/06,91.26268667
2009/04/10/12,87.43991867
2009/04/10/18,83.58175467
2009/04/11/00,79.676396
2009/04/11/06,76.54974933
2009/04/11/12,73.128136
2009/04/11/18,69.659328
2009/04/12/00,66.686064
2009/04/12/06,63.98416933
2009/04/12/12,61.47105333
2009/04/12/18,58.828152
2009/04/13/00,56.845976
2009/04/13/06,55.21776
2009/04/13/12,53.91990667
2009/04/13/18,52.78723467
2009/04/14/00,51.67816
2009/04/14/06,50.95844133
2009/04/14/12,50.61628
2009/04/14/18,50.32131333
2009/04/15/00,50.510092
2009/04/15/06,50.46289733
2009/04/15/12,50.41570267
2009/04/15/18,50.368508
2009/04/16/00,49.89656133
2009/04/16/06,49.20044
2009/04/16/12,48.29194267
2009/04/16/18,47.24186133
2009/04/17/00,46.14458533
2009/04/17/06,45.30688
2009/04/17/12,44.42198
2009/04/17/18,43.72585867
2009/04/18/00,42.793764
2009/04/18/06,42.52239467
2009/04/18/12,41.94426
2009/04/18/18,40.87058133
2009/04/19/00,39.52553333
2009/04/19/06,38.55804267
2009/04/19/12,37.68494133
2009/04/19/18,36.92982667
2009/04/20/00,35.891544
2009/04/20/06,35.006644
2009/04/20/12,34.35771733
2009/04/20/18,33.944764
2009/04/21/00,32.989072
2009/04/21/06,32.351944
2009/04/21/12,32.02158133
2009/04/21/18,31.45524533
2009/04/22/00,30.88890933
2009/04/22/06,31.03049333
2009/04/22/12,30.81811733
2009/04/22/18,30.55854667
2009/04/23/00,30.16919067
2009/04/23/06,29.980412
2009/04/23/12,29.75623733
2009/04/23/18,29.82702933
2009/04/24/00,29.47306933
2009/04/24/06,29.68544533
2009/04/24/12,30.03940533
2009/04/24/18,30.21638533
2009/04/25/00,29.74443867
2009/04/25/06,29.31968667
2009/04/25/12,28.96572667
2009/04/25/18,28.387592
2009/04/26/00,27.75636333
2009/04/26/06,27.06142187
2009/04/26/12,25.92992973
2009/04/26/18,24.3028936
2009/04/27/00,23.12302693
2009/04/27/06,22.8941328
2009/04/27/12,22.93188853
2009/04/27/18,22.63810173
2009/04/28/00,21.9596784
2009/04/28/06,21.63875467
2009/04/28/12,22.18503293
2009/04/28/18,22.51067613
2009/04/29/00,21.8287132
2009/04/29/06,20.31612413
2009/04/29/12,18.2183212
2009/04/29/18,16.93816587
2009/04/30/00,16.48155747
2009/04/30/06,17.61894893
2009/04/30/12,19.37931
2009/04/30/18,19.25424413
2009/05/01/00,17.2944856
2009/05/01/06,15.85268853
2009/05/01/12,15.47631107
2009/05/01/18,16.06152493
2009/05/02/00,15.5954776
2009/05/02/06,15.00908387
2009/05/02/12,15.4963688
2009/05/02/18,15.70284547
2009/05/03/00,14.72709573
2009/05/03/06,14.41915053
2009/05/03/12,15.53412453
2009/05/03/18,15.45625333
2009/05/04/00,14.2079544
2009/05/04/06,13.3159752
2009/05/04/12,12.82987013
2009/05/04/18,12.68828613
2009/05/05/00,12.87824467
2009/05/05/06,13.81977827
2009/05/05/12,15.44917413
2009/05/05/18,15.414958
2009/05/06/00,14.28110613
2009/05/06/06,13.65459693
2009/05/06/12,13.80208027
2009/05/06/18,15.26393507
2009/05/07/00,16.83197787
2009/05/07/06,18.6784692
2009/05/07/12,21.644654
2009/05/07/18,23.74481667
2009/05/08/00,27.29975493
2009/05/08/06,33.53181067
2009/05/08/12,38.38106267
2009/05/08/18,40.32784267
2009/05/09/00,40.72899733
2009/05/09/06,40.29244667
2009/05/09/12,39.324956
2009/05/09/18,37.49616267
2009/05/10/00,35.58477867
2009/05/10/06,34.015556
2009/05/10/12,33.24864267
2009/05/10/18,32.670508
2009/05/11/00,32.422736
2009/05/11/06,31.891796
2009/05/11/12,30.67653333
2009/05/11/18,29.40227733
2009/05/12/00,27.86137147
2009/05/12/06,26.3310844
2009/05/12/12,24.86569
2009/05/12/18,23.65750653
2009/05/13/00,22.5543312
2009/05/13/06,21.62459627
2009/05/13/12,20.87420107
2009/05/13/18,20.1190864
2009/05/14/00,19.24008573
2009/05/14/06,18.77993773
2009/05/14/12,18.86488813
2009/05/14/18,18.51092813
2009/05/15/00,17.61776907
2009/05/15/06,16.8803524
2009/05/15/12,16.33289427
2009/05/15/18,15.73234213
2009/05/16/00,15.2662948
2009/05/16/06,14.9335724
2009/05/16/12,14.78254947
2009/05/16/18,14.67990107
2009/05/17/00,14.353078
2009/05/17/06,14.0592912
2009/05/17/12,13.7796628
2009/05/17/18,13.52363173
2009/05/18/00,12.07239573
2009/05/18/06,12.087734
2009/05/18/12,18.00122573
2009/05/18/18,22.95902547
2009/05/19/00,24.2427204
2009/05/19/06,24.31587213
2009/05/19/12,24.18726667
2009/05/19/18,24.4798736
2009/05/20/00,25.3152192
2009/05/20/06,26.39361733
2009/05/20/12,27.01540707
2009/05/20/18,27.32453213
2009/05/21/00,27.35166907
2009/05/21/06,26.98827013
2009/05/21/12,26.2779904
2009/05/21/18,25.2302688
2009/05/22/00,24.2568788
2009/05/22/06,23.36725933
2009/05/22/12,22.64872053
2009/05/22/18,21.78387827
2009/05/23/00,20.78925067
2009/05/23/06,19.88429293
2009/05/23/12,19.06900507
2009/05/23/18,18.09325533
2009/05/24/00,17.07739013
2009/05/24/06,16.09574107
2009/05/24/12,15.49872853
2009/05/24/18,14.97368787
2009/05/25/00,14.35189813
2009/05/25/06,13.9035488
2009/05/25/12,13.58734453
2009/05/25/18,13.21804627
2009/05/26/00,12.83105
2009/05/26/06,12.5054068
2009/05/26/12,12.13846827
2009/05/26/18,11.1709776
2009/05/27/00,9.791713467
2009/05/27/06,9.129808267
2009/05/27/12,10.47603613
2009/05/27/18,11.2842448
2009/05/28/00,11.2523884
2009/05/28/06,10.97040027
2009/05/28/12,10.42530187
2009/05/28/18,10.04656467
2009/05/29/00,10.86067267
2009/05/29/06,10.88309013
2009/05/29/12,11.10136547
2009/05/29/18,11.84822107
2009/05/30/00,13.23338453
2009/05/30/06,13.3938464
2009/05/30/12,13.51655253
2009/05/30/18,13.45048
2009/05/31/00,13.21922613
2009/05/31/06,12.84048893
2009/05/31/12,12.37326173
2009/05/31/18,11.9319916
2009/06/01/00,11.5815712
2009/06/01/06,11.3054824
2009/06/01/12,10.95388213
2009/06/01/18,10.53031
2009/06/02/00,10.2789984
2009/06/02/06,10.211746
2009/06/02/12,10.00762907
2009/06/02/18,9.7339
2009/06/03/00,9.5179844
2009/06/03/06,9.509725333
2009/06/03/12,9.424774933
2009/06/03/18,9.6701872
2009/06/04/00,9.5852368
2009/06/04/06,9.6843456
2009/06/04/12,9.232456667
2009/06/04/18,9.757497333
2009/06/05/00,10.90078813
2009/06/05/06,12.25173547
2009/06/05/12,10.211746
2009/06/05/18,8.239008933
2009/06/06/00,8.7817476
2009/06/06/06,9.484948133
2009/06/06/12,9.473149467
2009/06/06/18,9.212398933
2009/06/07/00,9.148686133
2009/06/07/06,9.067275333
2009/06/07/12,8.320419733
2009/06/07/18,7.154711467
2009/06/08/00,6.689844
2009/06/08/06,7.350569333
2009/06/08/12,20.73969627
2009/06/08/18,36.068524
2009/06/09/00,44.79953733
2009/06/09/06,47.19466667
2009/06/09/12,45.08270533
2009/06/09/18,41.554904
2009/06/10/00,38.49904933
2009/06/10/06,37.095008
2009/06/10/12,38.015304
2009/06/10/18,42.84095867
2009/06/11/00,49.92015867
2009/06/11/06,56.51561333
2009/06/11/12,62.013792
2009/06/11/18,65.22302933
2009/06/12/00,64.90446533
2009/06/12/06,62.06098667
2009/06/12/12,56.61000267
2009/06/12/18,51.288804
2009/06/13/00,47.890788
2009/06/13/06,46.474948
2009/06/13/12,44.90572533
2009/06/13/18,42.87635467
2009/06/14/00,40.36323867
2009/06/14/06,38.20408267
2009/06/14/12,35.93873867
2009/06/14/18,33.89756933
2009/06/15/00,32.39913867
2009/06/15/06,31.38445333
2009/06/15/12,30.34617067
2009/06/15/18,29.42587467
2009/06/16/00,28.25544693
2009/06/16/06,26.96231307
2009/06/16/12,26.22017693
2009/06/16/18,24.30407347
2009/06/17/00,23.49822453
2009/06/17/06,25.45798307
2009/06/17/12,29.4388532
2009/06/17/18,32.528924
2009/06/18/00,34.935852
2009/06/18/06,37.56695467
2009/06/18/12,40.846984
2009/06/18/18,45.17709467
2009/06/19/00,50.07354133
2009/06/19/06,54.67502133
2009/06/19/12,57.022956
2009/06/19/18,57.16454
2009/06/20/00,55.38294133
2009/06/20/06,52.138308
2009/06/20/12,47.98517733
2009/06/20/18,43.749456
2009/06/21/00,39.77330533
2009/06/21/06,36.670256
2009/06/21/12,34.050952
2009/06/21/18,31.52603733
2009/06/22/00,29.33148533
2009/06/22/06,27.49089333
2009/06/22/12,25.80604373
2009/06/22/18,24.20496467
2009/06/23/00,22.73013133
2009/06/23/06,21.53964587
2009/06/23/12,20.56743573
2009/06/23/18,19.7049532
2009/06/24/00,19.16103467
2009/06/24/06,19.0996816
2009/06/24/12,18.64189333
2009/06/24/18,17.26734867
2009/06/25/00,16.08630213
2009/06/25/06,15.80903347
2009/06/25/12,15.59311787
2009/06/25/18,14.67754133
2009/06/26/00,13.51301293
2009/06/26/06,12.98797227
2009/06/26/12,12.93133867
2009/06/26/18,12.3425852
2009/06/27/00,11.02467413
2009/06/27/06,10.406424
2009/06/27/12,9.633611333
2009/06/27/18,9.325666133
2009/06/28/00,9.218298267
2009/06/28/06,9.272572133
2009/06/28/12,8.5091984
2009/06/28/18,8.0136544
2009/06/29/00,8.425427867
2009/06/29/06,8.5941488
2009/06/29/12,7.597161467
2009/06/29/18,6.683944667
2009/06/30/00,6.772434667
2009/06/30/06,6.673325867
2009/06/30/12,5.784886267
2009/06/30/18,5.591388133
2009/07/01/00,6.0137804
2009/07/01/06,6.132946933
2009/07/01/12,5.410868533
2009/07/01/18,5.0651676
2009/07/02/00,5.517056533
2009/07/02/06,5.7270728
2009/07/02/12,5.197312667
2009/07/02/18,4.710027733
2009/07/03/00,5.1536576
2009/07/03/06,5.1394992
2009/07/03/12,4.7466036
2009/07/03/18,4.337189867
2009/07/04/00,4.639235733
2009/07/04/06,4.610918933
2009/07/04/12,4.143691733
2009/07/04/18,3.6528672
2009/07/05/00,4.1696488
2009/07/05/06,4.299434133
2009/07/05/12,4.228642133
2009/07/05/18,3.9785104
2009/07/06/00,4.103576267
2009/07/06/06,3.891200267
2009/07/06/12,3.62809
2009/07/06/18,3.3201448
2009/07/07/00,3.218676267
2009/07/07/06,3.347281733
2009/07/07/12,3.407454933
2009/07/07/18,3.8829412
2009/07/08/00,4.950720533
2009/07/08/06,5.127700533
2009/07/08/12,4.5731632
2009/07/08/18,4.228642133
2009/07/09/00,4.829194267
2009/07/09/06,4.929482933
2009/07/09/12,4.694689467
2009/07/09/18,4.348988533
2009/07/10/00,4.617998133
2009/07/10/06,4.636876
2009/07/10/12,4.3678664
2009/07/10/18,3.976150667
2009/07/11/00,4.273477067
2009/07/11/06,4.306513333
2009/07/11/12,4.009186933
2009/07/11/18,3.540779867
2009/07/12/00,3.995028533
2009/07/12/06,4.259318667
2009/07/12/12,3.827487467
2009/07/12/18,3.130186267
2009/07/13/00,3.1997984
2009/07/13/06,2.968544533
2009/07/13/12,2.875335067
2009/07/13/18,2.763247733
2009/07/14/00,2.6759376
2009/07/14/06,2.950846533
2009/07/14/12,3.519542267
2009/07/14/18,3.9501936
2009/07/15/00,4.882288267
2009/07/15/06,4.950720533
2009/07/15/12,4.468155067
2009/07/15/18,3.7448968
2009/07/16/00,4.266397867
2009/07/16/06,4.287635467
2009/07/16/12,3.888840533
2009/07/16/18,4.0634608
2009/07/17/00,4.24752
2009/07/17/06,4.348988533
2009/07/17/12,3.987949333
2009/07/17/18,3.856984133
2009/07/18/00,4.365506667
2009/07/18/06,4.164929333
2009/07/18/12,3.685903467
2009/07/18/18,3.2104172
2009/07/19/00,3.6493276
2009/07/19/06,3.756695467
2009/07/19/12,3.163222533
2009/07/19/18,2.464741467
2009/07/20/00,2.522554933
2009/07/20/06,2.6334624
2009/07/20/12,2.878874667
2009/07/20/18,3.193899067
2009/07/21/00,3.519542267
2009/07/21/06,3.751976
2009/07/21/12,3.825127733
2009/07/21/18,4.058741333
2009/07/22/00,5.661000267
2009/07/22/06,5.799044667
2009/07/22/12,4.855151333
2009/07/22/18,4.353708
2009/07/23/00,4.525968533
2009/07/23/06,4.844532533
2009/07/23/12,6.892781067
2009/07/23/18,8.871417467
2009/07/24/00,10.11027747
2009/07/24/06,10.6860524
2009/07/24/12,9.946276
2009/07/24/18,9.566358933
2009/07/25/00,9.189981467
2009/07/25/06,9.869584667
2009/07/25/12,10.71318933
2009/07/25/18,10.81465787
2009/07/26/00,9.817670533
2009/07/26/06,9.3940984
2009/07/26/12,8.299182133
2009/07/26/18,7.8012784
2009/07/27/00,7.1783088
2009/07/27/06,7.148812133
2009/07/27/12,6.298128267
2009/07/27/18,5.964226
2009/07/28/00,5.937089067
2009/07/28/06,5.478120933
2009/07/28/12,4.705308267
2009/07/28/18,4.164929333
2009/07/29/00,5.487559867
2009/07/29/06,6.1093496
2009/07/29/12,5.669259333
2009/07/29/18,5.304680533
2009/07/30/00,5.793145333
2009/07/30/06,5.8686568
2009/07/30/12,5.236248267
2009/07/30/18,5.099383733
2009/07/31/00,5.8969736
2009/07/31/06,6.600174133
2009/07/31/12,5.8120232
2009/07/31/18,6.092831467
2009/08/01/00,6.416114933
2009/08/01/06,6.4916264
2009/08/01/12,6.285149733
2009/08/01/18,5.282263067
2009/08/02/00,5.856858133
2009/08/02/06,6.278070533
2009/08/02/12,6.347682667
2009/08/02/18,6.807830667
2009/08/03/00,6.036197867
2009/08/03/06,5.4262068
2009/08/03/12,4.4846732
2009/08/03/18,5.403789333
2009/08/04/00,7.5853628
2009/08/04/06,7.767062267
2009/08/04/12,6.458590133
2009/08/04/18,6.029118667
2009/08/05/00,6.068054267
2009/08/05/06,6.124687867
2009/08/05/12,5.177254933
2009/08/05/18,5.013253467
2009/08/06/00,5.561891467
2009/08/06/06,5.5359344
2009/08/06/12,5.2527664
2009/08/06/18,4.9129648
2009/08/07/00,5.193773067
2009/08/07/06,5.380192
2009/08/07/12,5.006174267
2009/08/07/18,4.645135067
2009/08/08/00,5.307040267
2009/08/08/06,5.415588
2009/08/08/12,4.890547333
2009/08/08/18,4.299434133
2009/08/09/00,5.152477733
2009/08/09/06,5.425026933
2009/08/09/12,4.813856
2009/08/09/18,4.2970744
2009/08/10/00,4.790258667
2009/08/10/06,5.049829333
2009/08/10/12,4.2510596
2009/08/10/18,3.540779867
2009/08/11/00,3.7378176
2009/08/11/06,3.523081867
2009/08/11/12,2.825780667
2009/08/11/18,2.231127867
2009/08/12/00,3.3484616
2009/08/12/06,4.176728
2009/08/12/12,4.011546667
2009/08/12/18,4.209764267
2009/08/13/00,4.8917272
2009/08/13/06,4.988476267
2009/08/13/12,5.061628
2009/08/13/18,4.9129648
2009/08/14/00,5.144218667
2009/08/14/06,5.203212
2009/08/14/12,5.303500667
2009/08/14/18,5.888714533
2009/08/15/00,6.248573867
2009/08/15/06,6.052716
2009/08/15/12,6.8526656
2009/08/15/18,10.1692708
2009/08/16/00,10.0418452
2009/08/16/06,8.849
2009/08/16/12,6.9128388
2009/08/16/18,5.707015067
2009/08/17/00,6.030298533
2009/08/17/06,6.0314784
2009/08/17/12,5.2067516
2009/08/17/18,4.550745733
2009/08/18/00,4.9519004
2009/08/18/06,5.002634667
2009/08/18/12,4.5944008
2009/08/18/18,4.9589796
2009/08/19/00,5.513516933
2009/08/19/06,5.781346667
2009/08/19/12,4.995555467
2009/08/19/18,4.793798267
2009/08/20/00,5.163096533
2009/08/20/06,5.332997333
2009/08/20/12,4.547206133
2009/08/20/18,4.327750933
2009/08/21/00,4.747783467
2009/08/21/06,4.9979152
2009/08/21/12,4.542486667
2009/08/21/18,4.1554904
2009/08/22/00,4.674631733
2009/08/22/06,4.802057333
2009/08/22/12,4.337189867
2009/08/22/18,5.3908108
2009/08/23/00,6.156544267
2009/08/23/06,6.3571216
2009/08/23/12,6.115248933
2009/08/23/18,6.237955067
2009/08/24/00,7.271518267
2009/08/24/06,6.7500172
2009/08/24/12,5.858038
2009/08/24/18,4.68997
2009/08/25/00,4.672272
2009/08/25/06,4.798517733
2009/08/25/12,4.453996667
2009/08/25/18,4.1838072
2009/08/26/00,5.271644267
2009/08/26/06,5.5536324
2009/08/26/12,4.848072133
2009/08/26/18,4.124813867
2009/08/27/00,4.7041284
2009/08/27/06,4.889367467
2009/08/27/12,4.196785733
2009/08/27/18,3.6882632
2009/08/28/00,4.492932267
2009/08/28/06,4.669912267
2009/08/28/12,4.301793867
2009/08/28/18,4.652214267
2009/08/29/00,5.030951467
2009/08/29/06,4.9695984
2009/08/29/12,4.561364533
2009/08/29/18,4.087058133
2009/08/30/00,4.464615467
2009/08/30/06,4.606199467
2009/08/30/12,3.880581467
2009/08/30/18,3.255252133
2009/08/31/00,3.433412
2009/08/31/06,3.661126267
2009/08/31/12,3.5325208
2009/08/31/18,3.230474933
2009/09/01/00,3.147884267
2009/09/01/06,3.523081867
2009/09/01/12,3.966711733
2009/09/01/18,4.503551067
2009/09/02/00,5.321198667
2009/09/02/06,5.448624267
2009/09/02/12,5.1890536
2009/09/02/18,4.889367467
2009/09/03/00,4.671092133
2009/09/03/06,4.419780533
2009/09/03/12,4.186166933
2009/09/03/18,3.997388267
2009/09/04/00,3.947833867
2009/09/04/06,3.928956
2009/09/04/12,3.820408267
2009/09/04/18,3.8015304
2009/09/05/00,4.002107733
2009/09/05/06,4.103576267
2009/09/05/12,4.0634608
2009/09/05/18,3.888840533
2009/09/06/00,4.011546667
2009/09/06/06,4.0563816
2009/09/06/12,4.011546667
2009/09/06/18,3.9360352
2009/09/07/00,4.0493024
2009/09/07/06,4.1200944
2009/09/07/12,4.400902667
2009/09/07/18,4.620357867
2009/09/08/00,4.436298667
2009/09/08/06,4.094137333
2009/09/08/12,3.5714564
2009/09/08/18,3.176201067
2009/09/09/00,3.127826533
2009/09/09/06,3.574996
2009/09/09/12,4.150770933
2009/09/09/18,4.733625067
2009/09/10/00,4.953080267
2009/09/10/06,4.786719067
2009/09/10/12,4.507090667
2009/09/10/18,4.320671733
2009/09/11/00,4.212124
2009/09/11/06,4.1908864
2009/09/11/12,4.138972267
2009/09/11/18,4.044582933
2009/09/12/00,4.0209856
2009/09/12/06,4.054021867
2009/09/12/12,4.0068272
2009/09/12/18,3.867602933
2009/09/13/00,3.8369264
2009/09/13/06,3.8298472
2009/09/13/12,3.756695467
2009/09/13/18,3.610392
2009/09/14/00,3.622190667
2009/09/14/06,3.671745067
2009/09/14/12,3.5431396
2009/09/14/18,3.152603733
2009/09/15/00,2.981523067
2009/09/15/06,2.8883136
2009/09/15/12,2.825780667
2009/09/15/18,3.190359467
2009/09/16/00,4.129533333
2009/09/16/06,4.433938933
2009/09/16/12,4.391463733
2009/09/16/18,4.3112328
2009/09/17/00,4.256958933
2009/09/17/06,4.2687576
2009/09/17/12,4.278196533
2009/09/17/18,4.143691733
2009/09/18/00,4.0209856
2009/09/18/06,4.1838072
2009/09/18/12,4.3607872
2009/09/18/18,4.4457376
2009/09/19/00,4.566084
2009/09/19/06,4.525968533
2009/09/19/12,4.287635467
2009/09/19/18,4.110655467
2009/09/20/00,4.0209856
2009/09/20/06,4.061101067
2009/09/20/12,3.8864808
2009/09/20/18,3.735457867
2009/09/21/00,3.7590552
2009/09/21/06,3.825127733
2009/09/21/12,3.7236592
2009/09/21/18,3.565557067
2009/09/22/00,3.520722133
2009/09/22/06,4.149591067
2009/09/22/12,4.160209867
2009/09/22/18,3.269410533
2009/09/23/00,3.5112832
2009/09/23/06,4.108295733
2009/09/23/12,4.95544
2009/09/23/18,6.2757108
2009/09/24/00,5.8863548
2009/09/24/06,5.262205333
2009/09/24/12,4.875209067
2009/09/24/18,4.800877467
2009/09/25/00,5.6350432
2009/09/25/06,5.4616028
2009/09/25/12,4.796158
2009/09/25/18,4.228642133
2009/09/26/00,3.990309067
2009/09/26/06,3.931315733
2009/09/26/12,3.839286133
2009/09/26/18,3.735457867
2009/09/27/00,3.983229867
2009/09/27/06,4.344269067
2009/09/27/12,4.3466288
2009/09/27/18,4.271117333
2009/09/28/00,4.249879733
2009/09/28/06,4.245160267
2009/09/28/12,3.966711733
2009/09/28/18,3.510103333
2009/09/29/00,4.087058133
2009/09/29/06,3.6139316
2009/09/29/12,3.393296533
2009/09/29/18,3.414534133
2009/09/30/00,4.4386584
2009/09/30/06,5.715274133
2009/09/30/12,5.866297067
2009/09/30/18,5.485200133
2009/10/01/00,5.2598456
2009/10/01/06,5.056908533
2009/10/01/12,4.8775688
2009/10/01/18,4.688790133
2009/10/02/00,4.6439552
2009/10/02/06,4.6439552
2009/10/02/12,4.542486667
2009/10/02/18,4.422140267
2009/10/03/00,4.341909333
2009/10/03/06,4.3607872
2009/10/03/12,4.221562933
2009/10/03/18,4.0422232
2009/10/04/00,3.990309067
2009/10/04/06,4.018625867
2009/10/04/12,3.881761333
2009/10/04/18,3.6953424
2009/10/05/00,3.449930133
2009/10/05/06,3.172661467
2009/10/05/12,2.865896133
2009/10/05/18,2.561490533
2009/10/06/00,2.441144133
2009/10/06/06,2.5449724
2009/10/06/12,2.5343536
2009/10/06/18,2.441144133
2009/10/07/00,3.061754
2009/10/07/06,3.881761333
2009/10/07/12,4.176728
2009/10/07/18,4.172008533
2009/10/08/00,4.146051467
2009/10/08/06,4.167289067
2009/10/08/12,4.0846984
2009/10/08/18,3.952553333
2009/10/09/00,3.9077184
2009/10/09/06,3.952553333
2009/10/09/12,3.8652432
2009/10/09/18,3.754335733
2009/10/10/00,3.735457867
2009/10/10/06,3.655226933
2009/10/10/12,3.374418667
2009/10/10/18,2.848198133
2009/10/11/00,2.411647467
2009/10/11/06,2.248825867
2009/10/11/12,2.174494267
2009/10/11/18,2.039989467
2009/10/12/00,1.9927948
2009/10/12/06,1.986895467
2009/10/12/12,1.8972256
2009/10/12/18,1.7839584
2009/10/13/00,1.6848496
2009/10/13/06,1.6423744
2009/10/13/12,1.655352933
2009/10/13/18,1.828793333
2009/10/14/00,2.1980916
2009/10/14/06,2.568569733
2009/10/14/12,2.749089333
2009/10/14/18,2.992141867
2009/10/15/00,3.611571867
2009/10/15/06,4.122454133
2009/10/15/12,4.448097333
2009/10/15/18,4.4174208
2009/10/16/00,4.457536267
2009/10/16/06,4.4174208
2009/10/16/12,4.4174208
2009/10/16/18,4.318312
2009/10/17/00,3.845185467
2009/10/17/06,3.2705904
2009/10/17/12,2.796284
2009/10/17/18,2.416366933
2009/10/18/00,2.262984267
2009/10/18/06,2.284221867
2009/10/18/12,2.225228533
2009/10/18/18,2.119040533
2009/10/19/00,2.107241867
2009/10/19/06,2.121400267
2009/10/19/12,2.115500933
2009/10/19/18,1.9927948
2009/10/20/00,1.982176
2009/10/20/06,2.044708933
2009/10/20/12,2.039989467
2009/10/20/18,2.317258133
2009/10/21/00,3.2847488
2009/10/21/06,3.9431144
2009/10/21/12,4.051662133
2009/10/21/18,4.0209856
2009/10/22/00,3.9855896
2009/10/22/06,3.964352
2009/10/22/12,3.846365333
2009/10/22/18,3.711860533
2009/10/23/00,3.681184
2009/10/23/06,3.681184
2009/10/23/12,3.600953067
2009/10/23/18,3.4192536
2009/10/24/00,3.134905733
2009/10/24/06,2.758528267
2009/10/24/12,2.397489067
2009/10/24/18,2.078925067
2009/10/25/00,2.2724232
2009/10/25/06,2.955566
2009/10/25/12,3.101869467
2009/10/25/18,2.6688584
2009/10/26/00,2.257084933
2009/10/26/06,2.041169333
2009/10/26/12,1.919643067
2009/10/26/18,1.800476533
2009/10/27/00,1.787498
2009/10/27/06,1.9043048
2009/10/27/12,1.9220028
2009/10/27/18,1.8193544
2009/10/28/00,2.0565076
2009/10/28/06,3.013379467
2009/10/28/12,3.579715467
2009/10/28/18,3.718939733
2009/10/29/00,3.735457867
2009/10/29/06,3.685903467
2009/10/29/12,3.610392
2009/10/29/18,3.492405333
2009/10/30/00,3.4829664
2009/10/30/06,3.478246933
2009/10/30/12,3.329583733
2009/10/30/18,3.1431648
2009/10/31/00,3.013379467
2009/10/31/06,2.967364667
2009/10/31/12,2.973264
2009/10/31/18,2.876514933
2009/11/01/00,2.837747886
2009/11/01/06,2.841118933
2009/11/01/12,3.1431648
2009/11/01/18,3.020458667
2009/11/02/00,2.5626704
2009/11/02/06,2.271243333
2009/11/02/12,2.149717067
2009/11/02/18,2.136738533
2009/11/03/00,2.563850267
2009/11/03/06,3.1431648
2009/11/03/12,3.1254668
2009/11/03/18,2.8422988
2009/11/04/00,2.950846533
2009/11/04/06,3.4086348
2009/11/04/12,3.633989333
2009/11/04/18,3.6245504
2009/11/05/00,3.6245504
2009/11/05/06,3.664665867
2009/11/05/12,3.6210108
2009/11/05/18,3.506563733
2009/11/06/00,3.445210667
2009/11/06/06,3.6882632
2009/11/06/12,4.584961867
2009/11/06/18,5.4085088
2009/11/07/00,5.9217508
2009/11/07/06,6.1872208
2009/11/07/12,6.2084584
2009/11/07/18,6.083392533
2009/11/08/00,5.952427333
2009/11/08/06,5.809663467
2009/11/08/12,5.594927733
2009/11/08/18,5.340076533
2009/11/09/00,5.203212
2009/11/09/06,5.120621333
2009/11/09/12,4.908245333
2009/11/09/18,4.725366
2009/11/10/00,4.589681333
2009/11/10/06,4.530688
2009/11/10/12,4.4811336
2009/11/10/18,4.734804933
2009/11/11/00,5.828541333
2009/11/11/06,6.476288133
2009/11/11/12,7.852012667
2009/11/11/18,10.20938627
2009/11/12/00,9.9604344
2009/11/13/00,62.17897333
2009/11/13/06,67.924924
2009/11/13/12,71.90107467
2009/11/13/18,74.437788
2009/11/14/00,79.145456
2009/11/15/00,141.2064427
2009/11/15/06,147.1883667
2009/11/15/12,154.2439693
2009/11/15/18,160.2258933
2009/11/16/00,165.7004747
2009/11/16/06,170.821096
2009/11/16/12,175.4343747
2009/11/16/18,179.9296667
2009/11/17/00,184.2243813
2009/11/17/06,188.4011093
2009/11/17/12,192.164884
2009/11/17/18,195.633692
2009/11/18/00,198.783936
2009/11/18/06,201.40324
2009/11/18/12,202.0285693
2009/11/18/18,198.1586067
2009/11/19/00,190.5484667
2009/11/21/00,55.92568
2009/11/21/06,54.56883333
2009/11/21/12,52.456872
2009/11/21/18,50.62807867
2009/11/22/00,49.20044
2009/11/22/06,48.46892267
2009/11/22/12,48.90547333
2009/11/22/18,50.10893733
2009/11/23/00,51.182616
2009/11/23/06,51.52477733
2009/11/23/12,50.722468
2009/11/23/18,49.802172
2009/11/24/00,49.37742
2009/11/24/06,48.83468133
2009/11/24/12,47.94978133
2009/11/24/18,46.67552533
2009/11/25/00,45.271484
2009/11/25/06,44.04442267
2009/11/25/12,43.15952267
2009/11/25/18,44.882128
